operation_id,date_id,entity_id,bu_id,bu_name,kpi_id,geo_id,revenue,cost,quantity,duration_days,status,perf_score
OP0015232,20240613,ENT012,BU002,FinServ Risk,KPI010,GEO009,407181.58,154675.62,1,23,Terminé,86.6
OP0015233,20240613,ENT017,BU003,MedOps,KPI018,GEO013,18976.95,15126.14,19,19,Terminé,19.1
OP0015234,20240614,ENT007,BU001,AeroMRO,KPI003,GEO001,145328.68,111374.09,1,3,Terminé,37.5
OP0015235,20240614,ENT003,BU001,AeroMRO,KPI001,GEO003,139417.94,96435.52,1,15,Terminé,52.1
OP0015236,20240614,ENT004,BU001,AeroMRO,KPI003,GEO004,133432.32,86964.28,3,11,Terminé,35.2
OP0015237,20240614,ENT004,BU001,AeroMRO,KPI002,GEO004,158630.93,108470.23,1,13,Terminé,62.1
OP0015238,20240614,ENT004,BU001,AeroMRO,KPI002,GEO004,91939.77,59632.23,5,5,Terminé,44.5
OP0015239,20240614,ENT005,BU001,AeroMRO,KPI001,GEO005,112027.83,76758.15,4,2,Terminé,47.9
OP0015240,20240614,ENT008,BU002,FinServ Risk,KPI011,GEO006,270284.4,115885.32,1,28,Terminé,77.6
OP0015241,20240614,ENT016,BU003,MedOps,KPI013,GEO011,18200.42,16019.3,5,12,Terminé,19.8
OP0015242,20240615,ENT002,BU001,AeroMRO,KPI001,GEO002,132970.44,94464.5,5,3,Terminé,52.8
OP0015243,20240615,ENT007,BU001,AeroMRO,KPI004,GEO001,130448.53,103760.2,3,15,En cours,30.9
OP0015244,20240615,ENT001,BU001,AeroMRO,KPI006,GEO001,94776.1,60339.69,5,6,Terminé,53.3
OP0015245,20240615,ENT006,BU001,AeroMRO,KPI003,GEO002,134026.95,91788.19,1,11,Terminé,45.5
OP0015246,20240615,ENT002,BU001,AeroMRO,KPI006,GEO002,107758.71,70463.1,1,13,Annulé,55.4
OP0015247,20240615,ENT002,BU001,AeroMRO,KPI005,GEO002,140688.91,95964.07,1,3,En cours,37.3
OP0015248,20240615,ENT002,BU001,AeroMRO,KPI002,GEO002,137358.34,87176.73,1,3,Terminé,54.4
OP0015249,20240615,ENT001,BU001,AeroMRO,KPI004,GEO001,108700.08,60079.86,1,8,Terminé,60.4
OP0015250,20240615,ENT012,BU002,FinServ Risk,KPI012,GEO009,202014.67,96177.09,1,16,Terminé,73.0
OP0015251,20240615,ENT016,BU003,MedOps,KPI016,GEO011,34342.97,20915.32,14,19,Terminé,66.1
OP0015252,20240615,ENT017,BU003,MedOps,KPI013,GEO013,45124.54,34508.17,7,4,Terminé,41.4
OP0015253,20240615,ENT018,BU003,MedOps,KPI018,GEO014,63055.57,49826.16,7,19,Terminé,31.0
OP0015254,20240615,ENT014,BU003,MedOps,KPI013,GEO011,58211.17,41272.81,20,4,Terminé,63.4
OP0015255,20240615,ENT018,BU003,MedOps,KPI016,GEO014,43724.16,41119.85,12,5,Terminé,26.2
OP0015256,20240615,ENT014,BU003,MedOps,KPI014,GEO011,52139.3,39315.04,5,16,Terminé,38.0
OP0015257,20240616,ENT006,BU001,AeroMRO,KPI003,GEO002,125362.27,84988.76,4,10,Terminé,48.8
OP0015258,20240616,ENT002,BU001,AeroMRO,KPI004,GEO002,133981.27,90123.37,2,6,Terminé,41.2
OP0015259,20240616,ENT004,BU001,AeroMRO,KPI002,GEO004,160184.24,99059.43,3,13,En cours,52.2
OP0015260,20240616,ENT010,BU002,FinServ Risk,KPI011,GEO007,197367.07,88160.15,1,18,Terminé,81.8
OP0015261,20240616,ENT010,BU002,FinServ Risk,KPI012,GEO007,102367.75,51418.03,1,13,Terminé,65.0
OP0015262,20240616,ENT009,BU002,FinServ Risk,KPI010,GEO006,302844.29,152256.57,1,3,Terminé,64.2
OP0015263,20240616,ENT017,BU003,MedOps,KPI018,GEO013,61041.23,41953.15,15,18,Terminé,49.9
OP0015264,20240616,ENT014,BU003,MedOps,KPI017,GEO011,74423.73,67247.41,15,1,Terminé,19.5
OP0015265,20240617,ENT006,BU001,AeroMRO,KPI004,GEO002,141440.39,78914.69,2,12,Terminé,65.8
OP0015266,20240617,ENT007,BU001,AeroMRO,KPI004,GEO001,131867.98,83364.2,5,10,Terminé,57.0
OP0015267,20240617,ENT003,BU001,AeroMRO,KPI003,GEO003,115642.58,83133.48,1,2,Terminé,46.9
OP0015268,20240617,ENT006,BU001,AeroMRO,KPI004,GEO002,122807.32,83809.71,1,15,Terminé,39.5
OP0015269,20240617,ENT005,BU001,AeroMRO,KPI005,GEO005,101592.36,61580.13,3,6,Terminé,60.7
OP0015270,20240617,ENT003,BU001,AeroMRO,KPI002,GEO003,132050.2,84325.69,1,9,Terminé,57.0
OP0015271,20240617,ENT002,BU001,AeroMRO,KPI004,GEO002,132609.88,98956.21,1,8,Terminé,39.2
OP0015272,20240617,ENT001,BU001,AeroMRO,KPI003,GEO001,133476.17,78795.3,2,6,Terminé,45.5
OP0015273,20240617,ENT004,BU001,AeroMRO,KPI006,GEO004,113947.35,86963.72,7,9,Terminé,39.6
OP0015274,20240617,ENT005,BU001,AeroMRO,KPI005,GEO005,131616.71,89859.58,4,3,Terminé,54.9
OP0015275,20240617,ENT005,BU001,AeroMRO,KPI002,GEO005,94439.28,67451.87,1,13,Terminé,53.7
OP0015276,20240617,ENT004,BU001,AeroMRO,KPI006,GEO004,147138.16,86086.32,5,5,Terminé,51.0
OP0015277,20240617,ENT011,BU002,FinServ Risk,KPI010,GEO008,337768.26,125897.52,2,10,Terminé,84.7
OP0015278,20240617,ENT011,BU002,FinServ Risk,KPI011,GEO008,287438.17,124462.77,1,24,Terminé,85.3
OP0015279,20240617,ENT013,BU002,FinServ Risk,KPI008,GEO010,0.0,0.0,1,15,En cours,0.0
OP0015280,20240617,ENT013,BU002,FinServ Risk,KPI008,GEO010,190330.52,72430.03,1,21,Terminé,79.5
OP0015281,20240617,ENT008,BU002,FinServ Risk,KPI012,GEO006,164910.47,68326.0,1,17,En cours,83.3
OP0015282,20240617,ENT012,BU002,FinServ Risk,KPI007,GEO009,328543.96,132716.52,2,11,Terminé,71.3
OP0015283,20240617,ENT016,BU003,MedOps,KPI015,GEO011,37675.65,28450.35,12,4,En cours,40.8
OP0015284,20240617,ENT016,BU003,MedOps,KPI015,GEO011,47385.29,38648.32,12,12,Terminé,31.5
OP0015285,20240617,ENT017,BU003,MedOps,KPI017,GEO013,53855.77,35674.86,6,15,Terminé,48.7
OP0015286,20240617,ENT014,BU003,MedOps,KPI018,GEO011,57080.81,42990.39,10,15,Terminé,40.8
OP0015287,20240618,ENT006,BU001,AeroMRO,KPI001,GEO002,107184.97,73507.52,4,9,En cours,49.5
OP0015288,20240618,ENT006,BU001,AeroMRO,KPI001,GEO002,137595.08,95547.57,5,15,Terminé,51.7
OP0015289,20240618,ENT006,BU001,AeroMRO,KPI003,GEO002,122628.18,90526.68,3,7,En retard,46.2
OP0015290,20240618,ENT008,BU002,FinServ Risk,KPI007,GEO006,324248.78,166328.69,1,3,Terminé,74.2
OP0015291,20240618,ENT008,BU002,FinServ Risk,KPI009,GEO006,182300.23,78748.18,1,4,Terminé,76.3
OP0015292,20240618,ENT009,BU002,FinServ Risk,KPI009,GEO006,338447.61,128072.06,1,19,Terminé,82.6
OP0015293,20240618,ENT013,BU002,FinServ Risk,KPI008,GEO010,346682.27,213719.89,2,19,Terminé,64.6
OP0015294,20240618,ENT010,BU002,FinServ Risk,KPI010,GEO007,216107.12,130588.34,1,15,Terminé,63.3
OP0015295,20240618,ENT010,BU002,FinServ Risk,KPI007,GEO007,296657.54,97107.7,1,12,Terminé,79.1
OP0015296,20240618,ENT019,BU003,MedOps,KPI018,GEO015,55822.06,41804.66,13,6,Terminé,48.4
OP0015297,20240618,ENT014,BU003,MedOps,KPI016,GEO011,36737.05,25436.19,10,16,Terminé,46.4
OP0015298,20240618,ENT018,BU003,MedOps,KPI015,GEO014,57444.12,50891.11,11,14,Terminé,24.0
OP0015299,20240618,ENT019,BU003,MedOps,KPI016,GEO015,38039.77,26471.82,15,10,Annulé,46.8
OP0015300,20240618,ENT019,BU003,MedOps,KPI015,GEO015,66518.08,55188.2,16,7,Terminé,18.8
OP0015301,20240618,ENT015,BU003,MedOps,KPI017,GEO012,58062.08,39747.39,2,5,Terminé,49.6
OP0015302,20240618,ENT014,BU003,MedOps,KPI014,GEO011,68181.97,54533.38,7,5,Terminé,56.4
OP0015303,20240619,ENT001,BU001,AeroMRO,KPI001,GEO001,128019.49,86681.17,2,8,Terminé,37.4
OP0015304,20240619,ENT005,BU001,AeroMRO,KPI004,GEO005,106431.21,68998.72,2,2,Terminé,36.9
OP0015305,20240619,ENT004,BU001,AeroMRO,KPI003,GEO004,151578.25,116970.33,1,4,Terminé,26.6
OP0015306,20240619,ENT007,BU001,AeroMRO,KPI006,GEO001,104475.83,75155.49,2,3,Terminé,42.8
OP0015307,20240619,ENT012,BU002,FinServ Risk,KPI010,GEO009,340007.24,145612.18,1,14,Terminé,96.9
OP0015308,20240619,ENT011,BU002,FinServ Risk,KPI010,GEO008,275223.1,97030.18,1,8,Terminé,100.0
OP0015309,20240619,ENT010,BU002,FinServ Risk,KPI007,GEO007,187150.64,68102.03,1,2,Terminé,92.2
OP0015310,20240619,ENT009,BU002,FinServ Risk,KPI007,GEO006,147155.18,58526.41,1,24,Terminé,81.1
OP0015311,20240619,ENT011,BU002,FinServ Risk,KPI012,GEO008,312122.55,124821.06,2,27,En retard,75.2
OP0015312,20240619,ENT009,BU002,FinServ Risk,KPI008,GEO006,263822.15,138399.66,2,2,Terminé,88.2
OP0015313,20240619,ENT014,BU003,MedOps,KPI016,GEO011,49070.24,33923.73,12,12,Terminé,56.9
OP0015314,20240619,ENT018,BU003,MedOps,KPI016,GEO014,58262.27,43270.9,8,4,Terminé,43.5
OP0015315,20240619,ENT016,BU003,MedOps,KPI017,GEO011,55759.02,36924.77,6,17,Terminé,48.2
OP0015316,20240620,ENT006,BU001,AeroMRO,KPI003,GEO002,126478.19,82629.45,1,4,Terminé,54.6
OP0015317,20240620,ENT003,BU001,AeroMRO,KPI005,GEO003,130768.29,98674.19,1,6,Terminé,25.5
OP0015318,20240620,ENT006,BU001,AeroMRO,KPI001,GEO002,143202.62,101446.22,4,14,Terminé,37.9
OP0015319,20240620,ENT013,BU002,FinServ Risk,KPI008,GEO010,359653.24,146232.78,1,2,Terminé,72.3
OP0015320,20240620,ENT011,BU002,FinServ Risk,KPI010,GEO008,335508.24,143089.86,1,13,Terminé,67.3
OP0015321,20240620,ENT010,BU002,FinServ Risk,KPI007,GEO007,173054.04,82856.12,1,26,Terminé,67.3
OP0015322,20240620,ENT015,BU003,MedOps,KPI014,GEO012,37641.92,28040.37,21,4,En cours,43.9
OP0015323,20240620,ENT014,BU003,MedOps,KPI018,GEO011,23881.91,17180.38,12,15,Terminé,31.6
OP0015324,20240620,ENT018,BU003,MedOps,KPI016,GEO014,40794.59,27851.62,10,16,Terminé,48.6
OP0015325,20240621,ENT002,BU001,AeroMRO,KPI005,GEO002,108648.78,72311.09,3,8,Terminé,49.4
OP0015326,20240621,ENT005,BU001,AeroMRO,KPI004,GEO005,168578.89,105800.22,1,7,Terminé,48.0
OP0015327,20240621,ENT010,BU002,FinServ Risk,KPI012,GEO007,331731.94,170966.32,1,26,Terminé,70.8
OP0015328,20240621,ENT009,BU002,FinServ Risk,KPI008,GEO006,366500.36,166778.99,1,2,Terminé,92.9
OP0015329,20240621,ENT008,BU002,FinServ Risk,KPI009,GEO006,302693.42,92259.71,1,7,Terminé,99.4
OP0015330,20240621,ENT019,BU003,MedOps,KPI013,GEO015,49549.76,33528.82,5,15,Terminé,54.9
OP0015331,20240621,ENT015,BU003,MedOps,KPI014,GEO012,62900.25,55855.06,24,18,Terminé,31.2
OP0015332,20240621,ENT018,BU003,MedOps,KPI017,GEO014,53311.25,38414.34,7,11,Annulé,44.1
OP0015333,20240621,ENT018,BU003,MedOps,KPI014,GEO014,46238.5,40845.4,14,13,Terminé,22.2
OP0015334,20240621,ENT016,BU003,MedOps,KPI014,GEO011,34586.76,27233.32,12,18,Terminé,31.9
OP0015335,20240621,ENT014,BU003,MedOps,KPI013,GEO011,37515.12,29578.4,9,16,Terminé,32.8
OP0015336,20240622,ENT006,BU001,AeroMRO,KPI006,GEO002,109869.57,73191.48,1,9,Terminé,70.4
OP0015337,20240622,ENT005,BU001,AeroMRO,KPI004,GEO005,158321.39,104845.15,1,5,Annulé,26.8
OP0015338,20240622,ENT012,BU002,FinServ Risk,KPI007,GEO009,291852.59,112328.75,2,4,Terminé,87.9
OP0015339,20240622,ENT009,BU002,FinServ Risk,KPI007,GEO006,231211.85,95375.31,2,21,Terminé,86.9
OP0015340,20240622,ENT013,BU002,FinServ Risk,KPI011,GEO010,128525.33,66837.98,1,5,Annulé,64.2
OP0015341,20240622,ENT012,BU002,FinServ Risk,KPI008,GEO009,175337.48,70340.2,1,12,Annulé,74.5
OP0015342,20240622,ENT009,BU002,FinServ Risk,KPI008,GEO006,271724.36,88369.37,1,7,Terminé,91.5
OP0015343,20240622,ENT010,BU002,FinServ Risk,KPI007,GEO007,289220.09,141864.32,2,9,Terminé,58.1
OP0015344,20240622,ENT012,BU002,FinServ Risk,KPI007,GEO009,264449.6,130199.71,1,13,Terminé,70.4
OP0015345,20240622,ENT019,BU003,MedOps,KPI014,GEO015,25043.43,15567.49,14,9,Terminé,54.2
OP0015346,20240622,ENT019,BU003,MedOps,KPI017,GEO015,45567.5,36460.95,21,13,Terminé,34.8
OP0015347,20240622,ENT017,BU003,MedOps,KPI013,GEO013,29791.91,22477.18,16,9,En cours,25.5
OP0015348,20240622,ENT019,BU003,MedOps,KPI014,GEO015,65618.33,44997.16,19,14,Terminé,46.6
OP0015349,20240622,ENT019,BU003,MedOps,KPI018,GEO015,33655.46,26565.29,8,12,Terminé,16.5
OP0015350,20240623,ENT003,BU001,AeroMRO,KPI002,GEO003,103070.87,66451.97,6,9,Terminé,38.6
OP0015351,20240623,ENT002,BU001,AeroMRO,KPI006,GEO002,118071.46,70906.29,3,11,Terminé,66.4
OP0015352,20240623,ENT001,BU001,AeroMRO,KPI002,GEO001,132753.67,91620.19,1,3,En cours,43.7
OP0015353,20240623,ENT003,BU001,AeroMRO,KPI006,GEO003,125343.43,95709.94,1,8,Terminé,32.4
OP0015354,20240623,ENT004,BU001,AeroMRO,KPI005,GEO004,129514.33,97974.0,1,15,Terminé,57.0
OP0015355,20240623,ENT008,BU002,FinServ Risk,KPI009,GEO006,298737.09,119453.08,1,16,Terminé,82.8
OP0015356,20240623,ENT008,BU002,FinServ Risk,KPI007,GEO006,307182.44,147443.05,1,5,En retard,83.4
OP0015357,20240623,ENT017,BU003,MedOps,KPI018,GEO013,45480.76,31533.72,7,12,Terminé,52.7
OP0015358,20240624,ENT001,BU001,AeroMRO,KPI005,GEO001,122255.49,76008.43,2,13,Terminé,45.6
OP0015359,20240624,ENT007,BU001,AeroMRO,KPI003,GEO001,150657.76,105792.62,5,5,Terminé,52.8
OP0015360,20240624,ENT007,BU001,AeroMRO,KPI001,GEO001,109059.26,75248.37,3,4,Terminé,52.8
OP0015361,20240624,ENT004,BU001,AeroMRO,KPI004,GEO004,138372.78,90303.49,4,2,Terminé,54.5
OP0015362,20240624,ENT002,BU001,AeroMRO,KPI003,GEO002,106717.77,68656.11,4,8,Terminé,52.1
OP0015363,20240624,ENT007,BU001,AeroMRO,KPI002,GEO001,122639.84,78331.35,5,5,Annulé,64.0
OP0015364,20240624,ENT009,BU002,FinServ Risk,KPI009,GEO006,108667.71,27141.9,2,13,Terminé,100.0
OP0015365,20240624,ENT010,BU002,FinServ Risk,KPI010,GEO007,281077.01,173386.22,1,1,Terminé,59.5
OP0015366,20240624,ENT010,BU002,FinServ Risk,KPI007,GEO007,229687.91,88399.57,1,3,Terminé,88.5
OP0015367,20240624,ENT008,BU002,FinServ Risk,KPI010,GEO006,256054.43,88142.22,1,11,Terminé,84.6
OP0015368,20240624,ENT013,BU002,FinServ Risk,KPI008,GEO010,255316.78,118938.25,1,6,En cours,72.8
OP0015369,20240624,ENT019,BU003,MedOps,KPI016,GEO015,28046.17,23960.9,7,16,Terminé,23.1
OP0015370,20240624,ENT014,BU003,MedOps,KPI013,GEO011,43433.7,35113.19,4,16,Terminé,30.8
OP0015371,20240624,ENT014,BU003,MedOps,KPI014,GEO011,30599.27,27382.11,8,12,Terminé,14.8
OP0015372,20240624,ENT015,BU003,MedOps,KPI018,GEO012,37131.84,27372.72,12,15,Terminé,47.2
OP0015373,20240624,ENT018,BU003,MedOps,KPI013,GEO014,35888.96,25011.99,1,13,Terminé,37.7
OP0015374,20240625,ENT002,BU001,AeroMRO,KPI002,GEO002,126398.14,86107.94,1,4,En cours,66.2
OP0015375,20240625,ENT005,BU001,AeroMRO,KPI002,GEO005,109229.14,79685.27,1,7,Terminé,33.6
OP0015376,20240625,ENT003,BU001,AeroMRO,KPI001,GEO003,151825.1,117422.15,3,10,Terminé,43.6
OP0015377,20240625,ENT007,BU001,AeroMRO,KPI004,GEO001,99357.56,71494.32,4,8,Terminé,47.2
OP0015378,20240625,ENT011,BU002,FinServ Risk,KPI009,GEO008,207533.3,88632.36,1,22,Terminé,96.9
OP0015379,20240625,ENT009,BU002,FinServ Risk,KPI012,GEO006,154627.22,63333.1,1,9,En cours,89.4
OP0015380,20240625,ENT010,BU002,FinServ Risk,KPI011,GEO007,251977.0,74047.81,1,29,Terminé,77.4
OP0015381,20240625,ENT009,BU002,FinServ Risk,KPI010,GEO006,252224.85,141872.0,1,14,Terminé,65.2
OP0015382,20240625,ENT012,BU002,FinServ Risk,KPI011,GEO009,334575.38,122033.46,2,7,Terminé,100.0
OP0015383,20240625,ENT019,BU003,MedOps,KPI015,GEO015,53946.0,44395.27,8,2,Terminé,30.9
OP0015384,20240625,ENT019,BU003,MedOps,KPI014,GEO015,57400.19,41171.76,16,16,Terminé,42.0
OP0015385,20240625,ENT017,BU003,MedOps,KPI018,GEO013,54496.96,35096.33,12,4,Terminé,56.9
OP0015386,20240625,ENT019,BU003,MedOps,KPI017,GEO015,38022.71,26647.46,17,6,En cours,51.4
OP0015387,20240626,ENT004,BU001,AeroMRO,KPI005,GEO004,124846.95,78440.29,1,8,Terminé,48.3
OP0015388,20240626,ENT005,BU001,AeroMRO,KPI001,GEO005,124219.99,82202.43,3,10,Annulé,43.6
OP0015389,20240626,ENT004,BU001,AeroMRO,KPI005,GEO004,120977.44,81555.56,3,7,Terminé,60.9
OP0015390,20240626,ENT002,BU001,AeroMRO,KPI001,GEO002,145925.89,98577.8,1,2,Terminé,44.8
OP0015391,20240626,ENT009,BU002,FinServ Risk,KPI010,GEO006,199804.51,90539.25,1,12,Terminé,65.7
OP0015392,20240626,ENT009,BU002,FinServ Risk,KPI012,GEO006,186826.72,72086.04,1,14,Terminé,78.9
OP0015393,20240626,ENT008,BU002,FinServ Risk,KPI009,GEO006,136350.83,46280.6,1,16,En cours,100.0
OP0015394,20240626,ENT012,BU002,FinServ Risk,KPI008,GEO009,270830.57,137120.76,1,18,Terminé,74.8
OP0015395,20240626,ENT009,BU002,FinServ Risk,KPI010,GEO006,305656.22,144949.36,1,26,Terminé,74.2
OP0015396,20240626,ENT015,BU003,MedOps,KPI018,GEO012,69882.54,57672.7,15,4,Terminé,34.8
OP0015397,20240626,ENT017,BU003,MedOps,KPI015,GEO013,21764.53,17017.83,10,15,En cours,45.1
OP0015398,20240626,ENT017,BU003,MedOps,KPI017,GEO013,42933.73,23697.21,14,8,Terminé,61.5
OP0015399,20240626,ENT019,BU003,MedOps,KPI014,GEO015,44852.58,33674.68,18,14,En retard,57.6
OP0015400,20240627,ENT006,BU001,AeroMRO,KPI005,GEO002,125379.08,78462.7,1,11,Terminé,69.8
OP0015401,20240627,ENT012,BU002,FinServ Risk,KPI009,GEO009,296443.11,117600.11,1,9,Terminé,86.4
OP0015402,20240627,ENT011,BU002,FinServ Risk,KPI012,GEO008,243565.8,96463.21,1,29,Terminé,87.3
OP0015403,20240627,ENT009,BU002,FinServ Risk,KPI012,GEO006,287970.13,143513.17,1,24,Terminé,76.6
OP0015404,20240627,ENT011,BU002,FinServ Risk,KPI012,GEO008,363785.63,113122.26,1,19,En cours,95.3
OP0015405,20240627,ENT012,BU002,FinServ Risk,KPI008,GEO009,181043.71,86810.1,1,5,Terminé,70.9
OP0015406,20240627,ENT008,BU002,FinServ Risk,KPI012,GEO006,107664.83,45281.59,1,16,Terminé,87.8
OP0015407,20240627,ENT012,BU002,FinServ Risk,KPI007,GEO009,331488.43,135442.23,1,26,En retard,88.9
OP0015408,20240627,ENT016,BU003,MedOps,KPI017,GEO011,40019.54,27899.12,8,17,Terminé,47.9
OP0015409,20240628,ENT006,BU001,AeroMRO,KPI004,GEO002,126625.7,79332.5,5,3,Terminé,60.8
OP0015410,20240628,ENT001,BU001,AeroMRO,KPI005,GEO001,89291.41,60615.7,4,14,Terminé,38.0
OP0015411,20240628,ENT007,BU001,AeroMRO,KPI001,GEO001,101036.6,67176.51,4,11,Terminé,59.7
OP0015412,20240628,ENT013,BU002,FinServ Risk,KPI007,GEO010,166944.29,69194.5,1,9,Terminé,94.2
OP0015413,20240628,ENT009,BU002,FinServ Risk,KPI008,GEO006,121176.41,56710.21,1,13,Terminé,72.0
OP0015414,20240628,ENT017,BU003,MedOps,KPI014,GEO013,36347.38,23014.76,13,9,Terminé,56.5
OP0015415,20240628,ENT016,BU003,MedOps,KPI014,GEO011,60517.09,53087.05,12,6,Terminé,22.3
OP0015416,20240628,ENT018,BU003,MedOps,KPI015,GEO014,41951.84,30599.61,8,5,Terminé,39.0
OP0015417,20240629,ENT002,BU001,AeroMRO,KPI002,GEO002,127590.49,86224.73,1,13,Terminé,36.1
OP0015418,20240629,ENT006,BU001,AeroMRO,KPI004,GEO002,117283.04,79342.57,1,4,Terminé,42.2
OP0015419,20240629,ENT002,BU001,AeroMRO,KPI001,GEO002,104187.93,77036.62,3,14,Terminé,39.3
OP0015420,20240629,ENT003,BU001,AeroMRO,KPI002,GEO003,129605.45,86460.96,6,4,Terminé,51.8
OP0015421,20240629,ENT008,BU002,FinServ Risk,KPI010,GEO006,431461.54,190781.41,1,20,En cours,59.8
OP0015422,20240629,ENT009,BU002,FinServ Risk,KPI008,GEO006,362062.01,124718.11,1,19,Annulé,82.9
OP0015423,20240629,ENT017,BU003,MedOps,KPI015,GEO013,28779.51,22688.79,19,12,Terminé,35.5
OP0015424,20240629,ENT019,BU003,MedOps,KPI018,GEO015,36755.28,28333.08,10,13,Terminé,42.7
OP0015425,20240629,ENT019,BU003,MedOps,KPI013,GEO015,74065.36,51989.95,23,14,Terminé,37.5
OP0015426,20240629,ENT017,BU003,MedOps,KPI014,GEO013,18775.07,13786.69,2,10,En cours,37.3
OP0015427,20240630,ENT007,BU001,AeroMRO,KPI003,GEO001,110056.39,77361.91,2,3,Terminé,54.5
OP0015428,20240630,ENT005,BU001,AeroMRO,KPI004,GEO005,113719.57,67151.16,3,8,En cours,58.0
OP0015429,20240630,ENT008,BU002,FinServ Risk,KPI012,GEO006,182847.29,78376.94,1,11,En cours,85.5
OP0015430,20240630,ENT010,BU002,FinServ Risk,KPI008,GEO007,231122.27,46224.45,1,21,Terminé,94.0
OP0015431,20240630,ENT017,BU003,MedOps,KPI018,GEO013,53035.39,35372.59,17,10,Annulé,46.0
OP0015432,20240630,ENT017,BU003,MedOps,KPI013,GEO013,47305.03,34593.16,4,3,Terminé,26.4
OP0015433,20240630,ENT015,BU003,MedOps,KPI014,GEO012,44387.54,36197.85,14,1,Terminé,41.7
OP0015434,20240630,ENT015,BU003,MedOps,KPI018,GEO012,77005.22,57085.93,9,19,Terminé,37.9
OP0015435,20240630,ENT019,BU003,MedOps,KPI013,GEO015,46427.9,36112.95,6,18,Terminé,29.5
OP0015436,20240630,ENT017,BU003,MedOps,KPI015,GEO013,44490.72,36104.05,11,12,En cours,40.2
OP0015437,20240630,ENT017,BU003,MedOps,KPI014,GEO013,51358.96,37996.24,13,14,Terminé,40.8
OP0015438,20240701,ENT006,BU001,AeroMRO,KPI005,GEO002,139693.77,98614.8,1,7,En retard,44.3
OP0015439,20240701,ENT007,BU001,AeroMRO,KPI001,GEO001,157330.03,101073.83,2,8,Terminé,68.4
OP0015440,20240701,ENT006,BU001,AeroMRO,KPI004,GEO002,137384.11,100884.77,4,12,En cours,45.9
OP0015441,20240701,ENT003,BU001,AeroMRO,KPI005,GEO003,115116.17,71556.37,4,11,Annulé,59.6
OP0015442,20240701,ENT012,BU002,FinServ Risk,KPI007,GEO009,229663.92,88287.82,2,20,Terminé,73.5
OP0015443,20240701,ENT011,BU002,FinServ Risk,KPI011,GEO008,198740.09,77639.5,1,15,Terminé,100.0
OP0015444,20240701,ENT013,BU002,FinServ Risk,KPI008,GEO010,151700.03,54583.44,2,5,Terminé,70.7
OP0015445,20240701,ENT010,BU002,FinServ Risk,KPI009,GEO007,217554.51,62553.97,1,19,Terminé,93.7
OP0015446,20240701,ENT010,BU002,FinServ Risk,KPI012,GEO007,49610.1,16353.76,1,4,En cours,98.9
OP0015447,20240701,ENT009,BU002,FinServ Risk,KPI010,GEO006,229845.84,92554.81,2,22,Terminé,56.5
OP0015448,20240701,ENT016,BU003,MedOps,KPI014,GEO011,54258.8,37302.73,8,9,En retard,49.6
OP0015449,20240701,ENT016,BU003,MedOps,KPI017,GEO011,58012.54,44882.55,6,4,En cours,35.2
OP0015450,20240701,ENT015,BU003,MedOps,KPI016,GEO012,24193.9,19141.13,21,7,Terminé,39.3
OP0015451,20240701,ENT017,BU003,MedOps,KPI016,GEO013,15667.63,11865.94,11,9,Terminé,34.9
OP0015452,20240701,ENT016,BU003,MedOps,KPI014,GEO011,14326.99,11225.19,16,6,Terminé,28.9
OP0015453,20240701,ENT015,BU003,MedOps,KPI018,GEO012,31594.01,22993.43,20,10,Terminé,40.4
OP0015454,20240701,ENT019,BU003,MedOps,KPI013,GEO015,33513.01,24197.77,14,19,En cours,27.2
OP0015455,20240701,ENT015,BU003,MedOps,KPI017,GEO012,41522.63,30131.03,11,3,Terminé,37.4
OP0015456,20240702,ENT007,BU001,AeroMRO,KPI006,GEO001,103007.6,75807.05,1,11,Terminé,54.2
OP0015457,20240702,ENT009,BU002,FinServ Risk,KPI009,GEO006,210727.32,88563.84,1,15,Terminé,73.6
OP0015458,20240702,ENT011,BU002,FinServ Risk,KPI009,GEO008,208939.86,98236.51,1,4,Terminé,82.0
OP0015459,20240702,ENT009,BU002,FinServ Risk,KPI011,GEO006,373039.68,129359.29,2,30,Terminé,90.2
OP0015460,20240702,ENT009,BU002,FinServ Risk,KPI012,GEO006,138599.13,67389.62,2,18,Terminé,68.4
OP0015461,20240702,ENT012,BU002,FinServ Risk,KPI012,GEO009,124135.82,29945.38,1,7,Terminé,100.0
OP0015462,20240702,ENT011,BU002,FinServ Risk,KPI007,GEO008,354580.53,201699.63,1,1,Terminé,68.2
OP0015463,20240702,ENT009,BU002,FinServ Risk,KPI012,GEO006,117366.79,49978.88,1,11,Terminé,71.9
OP0015464,20240702,ENT009,BU002,FinServ Risk,KPI009,GEO006,199813.01,97398.71,2,21,Terminé,70.3
OP0015465,20240702,ENT009,BU002,FinServ Risk,KPI012,GEO006,202475.14,55245.59,1,23,Terminé,95.1
OP0015466,20240702,ENT015,BU003,MedOps,KPI013,GEO012,30766.46,21193.86,8,15,Annulé,36.7
OP0015467,20240703,ENT005,BU001,AeroMRO,KPI006,GEO005,125830.6,90696.85,2,12,En retard,56.7
OP0015468,20240703,ENT004,BU001,AeroMRO,KPI002,GEO004,111368.15,82082.85,1,14,Terminé,33.2
OP0015469,20240703,ENT003,BU001,AeroMRO,KPI003,GEO003,144987.73,103485.51,1,9,Terminé,41.1
